# Exposure 1: duration 900s, RA: 38.75, Dec: 0.1, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40690898119427557    206  -50.21308 -105.79398   39.07903   -0.05509
_Sky_3284202974    207  -55.59385 -111.89405   39.09772   -0.07158
_Star_2500249893504057216    208  -49.90219 -117.51505   39.11498   -0.05380
_Cos_40690898119442578    209  -56.54064 -121.86486   39.12822   -0.07419
_Cos_40690898119443979    210  -46.17557 -124.36721   39.13594   -0.04207
_Sky_3284196648    211  -56.06188 -128.50711   39.14849   -0.07250
_Cos_40690898119443624    212  -48.33967 -133.64833   39.16422   -0.04849
_Cos_40690760680488892    213  -57.93632 -138.42006   39.17861   -0.07794
_Cos_40690760680474617    214  -46.07465 -140.08651   39.18379   -0.04129
_Sky_3284204304    215  -56.04357 -144.29381   39.19643   -0.07190
_Cos_40690760680490316    216  -45.49149 -148.10300   39.20808   -0.03924
_Sky_3284198216    217  -55.50229 -152.45564   39.22110   -0.06993
_Sky_3284160332    218  -48.77756 -155.62591   39.23074   -0.04912
_Cos_40690760680489251    219  -54.99467 -162.60836   39.25163   -0.06798
_Sky_3284209324    220  -48.86809 -164.02864   39.25599   -0.04910
_Cos_40696258238612985    222  -49.78338 -168.41485   39.26911   -0.05175
_Cos_40696258238627319    221  -57.59066 -166.57572   39.26347   -0.07579
_Sky_3284220268    223  -56.19279 -175.83940   39.29114   -0.07112
_Cos_40696258238612875    224  -51.03724 -180.28952   39.30447   -0.05513
_Sky_3284249957    225  -55.44740 -184.44749   39.31671   -0.06846
_Cos_40696258238627381    285  -58.69356 -186.93604   39.32400   -0.07828
_Cos_40696258238612027    227  -59.19063 -191.47711   39.33738   -0.07958
_Cos_40696120799674198    228  -50.30880 -194.93519   39.34776   -0.05229
_Cos_40691168702391369    230  -65.76643   31.72550   38.65174   -0.10582
_Cos_40691168702391656    231  -63.64072   28.14176   38.66287   -0.09919
_Sky_3284172497    233  -62.37466   19.99304   38.68826   -0.09520
_Cos_40691168702390780    234  -70.78769   14.46281   38.70562   -0.12128
_Cos_40691168702391307    235  -66.61430   12.62611   38.71129   -0.10831
_Sky_3284168648    236  -68.79881    8.19684   38.72513   -0.11505
_Sky_3284165009    237  -62.11406    3.33339   38.74022   -0.09423
_Sky_3284198586    238  -68.98841    0.24769   38.74993   -0.11555
_Sky_3284201184    239  -62.64958   -4.16454   38.76362   -0.09581
_Cos_40691168702372358    240  -68.79064   -6.59078   38.77125   -0.11486
_Sky_3284206826    241  -61.61198  -12.20136   38.78869   -0.09248
_Cos_40691031263437361    242  -68.54103  -18.07616   38.80706   -0.11392
_Cos_40691031263438186    243  -64.08337  -19.12625   38.81030   -0.10006
_Cos_40691031263418269    244  -72.00262  -25.51879   38.83028   -0.12454
_Star_2500254325910276864    304  -73.77325  -24.49146   38.82709   -0.13005
_Cos_40691031263438125    245  -63.84000  -25.70471   38.83081   -0.09919
