# Exposure 1: duration 900s, RA: 37.1, Dec: -3.8, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_38558511281495400    346  -42.26389   98.03208   36.79488   -3.93285
_Cos_38558511281496477    347  -35.97757   88.08452   36.82551   -3.91332
_Cos_38558511281497227    348  -31.53723   94.90916   36.80430   -3.89953
_Cos_38558511281476532    406  -33.93558  100.38661   36.78743   -3.90698
_Sky_2841081265    349  -28.49966   89.84641   36.81991   -3.89007
_Star_2490045532245284096    350  -24.34367   93.31966   36.80909   -3.87716
_Cos_38558511281499662    351  -16.13342   89.80490   36.81984   -3.85159
_Sky_2841130502    352  -16.28393   96.84742   36.79805   -3.85210
_Cos_38558511281500435    353  -12.98594   88.92989   36.82250   -3.84178
_Cos_38558511281501074    354   -9.61313   98.23309   36.79367   -3.83135
_Cos_38558511281501623    355   -4.74227   88.38187   36.82410   -3.81611
_Star_2490049380535992960    356    1.04294   95.91504   36.80072   -3.79817
_Cos_38558515576458800    357    2.72068   87.85343   36.82565   -3.79285
_Sky_2841084803    358    8.03712   97.39068   36.79609   -3.77641
_Sky_2841109567    359   11.86670   90.29684   36.81801   -3.76440
_Cos_38558515576460612    360   14.65891   93.89024   36.80687   -3.75576
_Sky_2841093082    361   20.33293   89.52795   36.82034   -3.73803
_Cos_38558515576462284    362   26.41915   97.94447   36.79428   -3.71924
_Cos_38558515576462165    363   25.94943   90.16947   36.81833   -3.72056
_Cos_38558515576463319    364   33.66532   97.80837   36.79469   -3.69671
_Cos_38558515576463740    366   35.98010   98.23908   36.79336   -3.68953
_Cos_38558515576463455    365   34.43645   91.43039   36.81440   -3.69419
_Cos_38558515576465339    367   46.85100   90.57473   36.81706   -3.65560
_Star_2490157132675205888    368   49.78721   96.83314   36.79773   -3.64664
_Sky_2841079999    369   52.06174   89.41304   36.82067   -3.63940
_Cos_38558515576466637    370   55.10505   94.38284   36.80532   -3.63009
_Cos_38558515576466757    371   56.46005   92.24183   36.81194   -3.62583
_Cos_38558519871425922    372   62.10998   94.66513   36.80449   -3.60839
_Sky_2841122111    373   67.99639   89.54709   36.82034   -3.59003
_Cos_38558519871408512    374   72.73500   97.55056   36.79568   -3.57562
_Cos_38558519871428602    375   78.87298   88.90480   36.82242   -3.55639
_Cos_38558519871428332    376   76.58304   93.85123   36.80713   -3.56362
_Cos_38558519871429102    377   81.42878   88.27487   36.82439   -3.54849
_Sky_2841089516    380   96.29183   96.72941   36.79855   -3.50302
_Cos_38558519871413511    383  109.90798   92.07279   36.81313   -3.46109
_Star_2490170773491180800    384  113.84759   94.36102   36.80618   -3.44914
_Cos_38558524166393874    387  120.15130   91.18567   36.81608   -3.42976
_Cos_38558519871434412    386  116.16296   94.54958   36.80565   -3.44208
_Cos_38558524166375315    388  130.27918   97.78641   36.79610   -3.39926
_Star_2490171495045691776    389  133.79396   91.75448   36.81468   -3.38830
_Star_2490171563765167872    390  132.70278   95.29747   36.80379   -3.39178
_Cos_38558524166396589    392  140.51923   97.88924   36.79610   -3.36825
_Cos_38558524166396201    391  137.79774   88.42524   36.82500   -3.37601
_Cos_38558524166397841    394  148.09469   97.46966   36.79764   -3.34538
_Cos_38558524166397440    393  146.03216   89.66872   36.82143   -3.35118
_Sky_2841121858    397  163.60849   90.13387   36.82060   -3.29842
_Star_2490362500831308800    399  171.09833   90.18116   36.82074   -3.27608
