# Exposure 1: duration 900s, RA: 37.45, Dec: -0.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40691709868271533    280  -72.01397 -168.10447   37.96772   -0.51992
_Cos_40691709868271566    282  -72.08269 -179.19532   38.00073   -0.51957
_Cos_40691709868272799    283  -64.95883 -178.30501   37.99828   -0.49784
_Sky_2865080009    284  -70.06913 -184.09995   38.01531   -0.51316
_Star_2500168838881587968    285  -60.91673 -186.30611   38.02209   -0.48510
_Cos_40686762065929027    286  -74.15328   43.82965   37.31422   -0.53187
_Cos_40686624626989346    288  -77.51065   34.19182   37.34427   -0.54225
_Cos_40686624626988479    289  -83.70602   30.43603   37.35607   -0.56141
_Cos_40686624626971305    290  -75.64491   27.85217   37.36397   -0.53644
_Cos_40686624626988653    291  -82.30026   24.83666   37.37347   -0.55704
_Cos_40686624626989452    292  -75.92021   18.80685   37.39215   -0.53724
_Cos_40686624626988247    293  -85.35448   19.07380   37.39146   -0.56645
_Cos_40686624626989872    294  -74.87576   12.10901   37.41301   -0.53394
_Cos_40686624626988329    295  -84.40908    4.31391   37.43742   -0.56340
_Cos_40686624626989824    296  -75.01405    3.02129   37.44134   -0.53428
_Cos_40686624626988387    297  -84.05769   -0.95016   37.45382   -0.56225
_Sky_2864982350    299  -83.35737   -7.80361   37.47516   -0.56000
_Sky_2864986574    300  -75.83641  -12.15337   37.48865   -0.53664
_Sky_2865041073    301  -83.41838  -16.35640   37.50181   -0.56007
_Star_2500152518005525632    359  -86.80887  -13.54988   37.49309   -0.57060
_Cos_40686487188018083    302  -75.19180  -20.85406   37.51576   -0.53451
_Cos_40686487188034856    303  -79.60283  -21.54428   37.51794   -0.54817
_Cos_40686487188035491    304  -76.22233  -27.55064   37.53663   -0.53759
_Cos_40686487188033789    305  -85.42133  -31.67230   37.54949   -0.56599
_Sky_2865001972    306  -76.45633  -36.35643   37.56404   -0.53815
_Cos_40686487188034526    307  -82.76791  -39.34526   37.57335   -0.55763
_Cos_40686487188035443    308  -76.11455  -43.78453   37.58714   -0.53694
_Cos_40686487188035255    310  -77.75717  -53.03077   37.61586   -0.54181
_Star_2500157706326334848    311  -81.81713  -56.41427   37.62636   -0.55429
_Cos_40686487188034502    313  -83.11196  -64.46269   37.65130   -0.55808
_Sky_2865044839    314  -76.18918  -67.54774   37.66088   -0.53659
_Cos_40686487188017086    315  -82.52459  -73.59105   37.67955   -0.55601
_Star_2500158187362681088    316  -73.52220  -74.75465   37.68320   -0.52815
_Cos_40686349749081552    318  -74.13041  -86.06643   37.71814   -0.52970
_Sky_2865020295    319  -83.44474  -88.53646   37.72567   -0.55837
_Cos_40686349749080827    320  -77.30592  -90.06909   37.73045   -0.53938
_Cos_40686349749080502    321  -80.97714  -96.44028   37.75002   -0.55050
_Cos_40686349749081394    322  -75.60091 -100.84570   37.76363   -0.53376
_Sky_2864981479    323  -83.56367 -104.05745   37.77338   -0.55819
_Cos_40691847307219061    324  -79.06057 -108.48727   37.78703   -0.54415
_Sky_2865064026    325  -83.25478 -112.37731   37.79887   -0.55692
_Cos_40691847307219397    326  -77.11071 -117.54998   37.81478   -0.53781
_Cos_40691847307218576    327  -82.43017 -118.63867   37.81802   -0.55413
_Cos_40691847307219687    328  -75.39934 -124.06330   37.83469   -0.53228
_Cos_40691847307218701    329  -81.08641 -127.02526   37.84360   -0.54965
_Sky_2865070990    330  -76.37110 -132.10968   37.85916   -0.53494
_Cos_40691709868269068    331  -86.78660 -136.27516   37.87156   -0.56672
_Cos_40691709868270629    332  -77.68723 -142.04309   37.88924   -0.53855
_Cos_40691709868269519    333  -84.92652 -143.24028   37.89268   -0.56068
_Star_2500167464492035712    334  -78.85326 -150.08463   37.91349   -0.54175
_Star_2500167400067572096    335  -82.40295 -154.09928   37.92547   -0.55241
_Cos_40691709868249448    393  -85.74244 -148.49434   37.90851   -0.56292
_Sky_2865101763    336  -76.42151 -156.01179   37.93138   -0.53401
_Cos_40691709868270178    337  -81.53768 -159.50172   37.94171   -0.54949
_Cos_40691709868270588    338  -78.49348 -164.29177   37.95614   -0.53993
_Cos_40691709868249721    339  -84.20846 -167.41675   37.96530   -0.55721
_Cos_40691709868270732    340  -76.58021 -173.28834   37.98304   -0.53361
_Sky_2865065116    341  -83.40441 -176.06921   37.99107   -0.55427
_Cos_40691709868270870    342  -76.42613 -180.83426   38.00545   -0.53273
_Cos_40686762065940107    343  -85.64925   51.19097   37.29161   -0.56745
_Cos_40686762065939451    345  -90.58205   43.28022   37.31628   -0.58269
_Cos_40686624626986459    346  -98.04813   40.30523   37.32569   -0.60571
_Star_2500153995474287616    348  -96.09121   29.70105   37.35859   -0.59967
_Cos_40686624626987650    349  -89.10841   28.17143   37.36322   -0.57811
_Cos_40686624626986426    350  -97.68551   23.03333   37.37935   -0.60455
_Sky_2864985842    351  -89.31988   19.65687   37.38971   -0.57872
_Cos_40686624626968287    352 -100.09922   14.29539   37.40657   -0.61194
_Cos_40686624626987515    353  -90.50620    9.44278   37.42153   -0.58230
_Cos_40686624626986648    354  -96.75336    8.43127   37.42476   -0.60158
_Star_2500155369863824512    355  -90.68147    5.77642   37.43295   -0.58281
_Cos_40686624626986488    356  -97.94600    0.27175   37.45017   -0.60517
_Cos_40686624626969365    357  -91.45483   -3.00860   37.46031   -0.58510
_Cos_40686624626986507    358  -97.92395   -7.70017   37.47497   -0.60500
_Sky_2865043833    360  -97.13071  -15.98567   37.50075   -0.60243
_Cos_40686487188031883    362 -100.01322  -24.49783   37.52723   -0.61117
_Cos_40686487188033809    363  -86.82284  -27.41253   37.53624   -0.57041
_Star_2500151835106059776    364  -94.90124  -32.70361   37.55272   -0.59525
_Cos_40686487188033694    365  -87.39127  -33.94191   37.55656   -0.57204
_Cos_40686487188014682    366 -100.56171  -39.43047   37.57362   -0.61255
_Star_2500151903825780224    367  -90.44660  -44.22626   37.58852   -0.58125
_Cos_40686487188032535    368  -94.68760  -45.90570   37.59372   -0.59429
_Cos_40686487188033213    369  -90.90142  -53.34184   37.61680   -0.58243
_Cos_40686487188032416    370  -96.48531  -54.49291   37.62035   -0.59961
_Cos_40686487188033112    371  -90.77305  -59.14404   37.63479   -0.58188
_Cos_40686487188014940    372  -98.84802  -63.67303   37.64876   -0.60662
_Sky_2865002318    373  -90.02594  -67.64683   37.66111   -0.57933
_Cos_40686487188032185    374  -97.44344  -72.89632   37.67728   -0.60201
_Star_2500146234468973184    375  -87.65643  -75.23504   37.68459   -0.57179
_Cos_40686349749061821    376  -95.01445  -78.34963   37.69414   -0.59436
_Cos_40686349749062717    377  -86.95614  -84.10335   37.71197   -0.56935
_Star_2500145238036392320    378  -94.94191  -88.27685   37.72473   -0.59378
_Cos_40686349749062612    379  -87.94421  -91.24362   37.73395   -0.57215
_Cos_40686349749078822    381  -91.29880 -100.65557   37.76282   -0.58212
_Cos_40686349749077949    382  -98.56410 -105.15043   37.77647   -0.60424
_Sky_2865070750    383  -90.24619 -108.63513   37.78729   -0.57856
_Cos_40691847307216312    384  -99.64443 -113.74128   37.80271   -0.60716
