# Exposure 1: duration 900s, RA: 129.39999999999998, Dec: -0.25, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40964393046919540    212  -49.14724 -135.22820  129.81918   -0.40083
_Cos_40964393046902088    213  -59.13199 -134.43613  129.81667   -0.43167
_Sky_2867673571    214  -48.34364 -140.00453  129.83369   -0.39819
_Cos_40964393046918487    215  -56.68016 -143.34890  129.84374   -0.42378
_Sky_2867619596    216  -48.66328 -148.61123  129.85975   -0.39889
_Cos_40964393046918953    217  -53.20148 -149.17171  129.86140   -0.41285
_Cos_40964393046919171    218  -51.56697 -155.93338  129.88181   -0.40757
_Cos_40964255607950025    220  -46.71580 -168.07227  129.91831   -0.39221
_Cos_40964255607964264    221  -52.76264 -167.47086  129.91643   -0.41081
_Cos_40964255607964573    222  -49.69409 -171.93329  129.92981   -0.40121
_Cos_40964255607964054    223  -54.28055 -173.82867  129.93539   -0.41521
_Sky_2867646205    224  -48.16480 -180.63776  129.95575   -0.39618
_Star_3075120447052266624    225  -55.35807 -182.71905  129.96180   -0.41813
_Sky_2867650503    226  -48.40713 -188.37544  129.97867   -0.39661
_Cos_40964255607963689    227  -57.50958 -188.63564  129.97925   -0.42444
_Cos_40964255607950070    228  -46.63415 -195.93015  130.00096   -0.39087
_Cos_40959307805637289    230  -67.11482   34.40406  129.29346   -0.46002
_Cos_40959303510680358    290  -73.28391   29.42504  129.30909   -0.47914
_Sky_2867585784    238  -68.98135   -0.38983  129.40199   -0.46551
_Cos_40959170366684758    242  -66.71018  -15.99377  129.45064   -0.45824
_Cos_40959170366669279    244  -66.10860  -24.65655  129.47765   -0.45623
_Star_3073674692341208960    245  -60.91435  -29.56915  129.49293   -0.44001
_Cos_40959170366684638    246  -67.81703  -33.35009  129.50475   -0.46138
_Cos_40959166071710047    248  -71.01278  -37.64414  129.51814   -0.47121
_Sky_2867618804    249  -61.64859  -44.10602  129.53821   -0.44201
_Sky_2867607185    250  -69.58151  -47.62330  129.54918   -0.46656
_Sky_2867617879    251  -61.94846  -51.61162  129.56156   -0.44278
_Sky_2867597733    253  -61.61109  -59.97541  129.58755   -0.44155
_Cos_40959028632773379    254  -68.95496  -65.19755  129.60376   -0.46420
_Sky_2867612922    255  -62.72646  -68.23203  129.61317   -0.44481
_Sky_2867584804    256  -69.23141  -71.62423  129.62367   -0.46489
_Cos_40964530485854484    258  -68.29466  -78.20637  129.64404   -0.46180
_Sky_2867654119    259  -61.92295  -84.24258  129.66272   -0.44190
_Sky_2867627278    260  -69.52871  -88.66758  129.67635   -0.46532
_Sky_2867641776    261  -62.17982  -92.67209  129.68873   -0.44245
_Cos_40964530485870690    262  -68.43626  -94.86078  129.69544   -0.46175
_Cos_40964530485871185    263  -64.54264  -97.75913  129.70439   -0.44961
_Sky_2867669630    264  -68.96849 -103.85518  129.72310   -0.46310
_Cos_40964393046916793    265  -63.34857 -110.27338  129.74285   -0.44552
_Cos_40964393046900917    266  -69.21565 -114.56276  129.75593   -0.46349
_Cos_40964393046917484    267  -63.15288 -117.25255  129.76422   -0.44468
_Cos_40964393046901115    268  -67.31767 -118.19847  129.76707   -0.45750
_Cos_40964393046917697    269  -61.64279 -121.44364  129.77705   -0.43987
_Cos_40964388751942637    270  -70.26442 -130.54903  129.80470   -0.46612
_Sky_2867651968    271  -61.90929 -132.25152  129.80999   -0.44031
_Cos_40964388751959505    272  -72.22062 -133.74797  129.81439   -0.47201
_Cos_40964393046917894    273  -60.12015 -138.37269  129.82861   -0.43457
_Cos_40964388751959667    274  -71.01511 -144.50595  129.84702   -0.46784
_Cos_40964388751959404    332  -72.75178 -141.95480  129.83927   -0.47329
_Cos_40964393046901508    275  -64.23715 -145.14859  129.84908   -0.44698
_Cos_40964393046917544    277  -63.30329 -154.37651  129.87694   -0.44373
_Sky_2867658852    278  -70.03764 -159.64098  129.89263   -0.46416
_Sky_2867638817    279  -62.63412 -164.26523  129.90665   -0.44124
_Star_3075119927359760000    281  -64.35719 -174.07588  129.93592   -0.44607
_Star_3075119721201323264    282  -69.36302 -176.51018  129.94304   -0.46126
_Cos_40964255607947981    283  -65.05372 -182.89252  129.96209   -0.44777
_Cos_40964251313006551    284  -73.79603 -184.85694  129.96764   -0.47435
_Cos_40964255607962557    285  -64.73127 -185.08034  129.96857   -0.44668
_Cos_40959303510679450    286  -78.98630   43.15589  129.26647   -0.49686
_Sky_2867611010    288  -76.55323   35.95341  129.28882   -0.48931
_Cos_40959303510678665    289  -84.40586   31.26911  129.30356   -0.51360
