# Exposure 1: duration 900s, RA: 38.050000000000004, Dec: 1.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_41760435170466950    409 -109.07034   21.74744   37.98355    0.96041
_Cos_41760435170467301    410 -104.51006   19.24892   37.99124    0.97444
_Cos_41760435170466483    411 -113.46685   15.65283   38.00256    0.94694
_Cos_41760435170467484    412 -103.77201    9.13578   38.02267    0.97679
_Cos_41760435170448162    413 -108.38076    6.53054   38.03083    0.96264
_Cos_41760435170466703    415 -111.03831    3.80961   38.03933    0.95450
_Cos_41760435170467169    414 -106.48863    2.40590   38.04363    0.96850
_Sky_3294169456    432 -104.19849  -67.87710   38.26173    0.97706
_Cos_41760160292562598    435 -110.00628  -82.15062   38.30567    0.95975
_Sky_3294152563    436 -103.26993  -84.16152   38.31197    0.98048
_Sky_3294155115    438 -103.60772  -92.29602   38.33698    0.97975
_Star_2502102055200539136    439 -112.71474  -94.39779   38.34325    0.95197
_Cos_41760160292561952    497 -115.14517  -95.38160   38.34621    0.94459
_Cos_41760160292563574    440 -102.23121 -100.23648   38.36137    0.98430
_Sky_3294208221    441 -110.63124 -103.94600   38.37255    0.95876
_Cos_41760160292543540    442 -103.48684 -110.93326   38.39408    0.98092
_Sky_3294172733    445 -111.29321 -119.55699   38.42015    0.95751
_Cos_41760022853605776    446 -106.70518 -124.30034   38.43471    0.97175
_Cos_41760022853605872    448 -105.62316 -130.60215   38.45387    0.97538
_Cos_41760022853604955    449 -114.04277 -132.80692   38.46026    0.94987
_Sky_3294177469    450 -103.67837 -140.56959   38.48409    0.98186
_Cos_41760022853588420    451 -107.66309 -147.18711   38.50388    0.97012
_Sky_3294195655    452 -104.10010 -148.08790   38.50672    0.98101
_Cos_41760022853605576    453 -108.22586 -149.45612   38.51067    0.96855
_Star_2502056184949824768    454 -105.16176 -152.95018   38.52129    0.97808
_Cos_41760022853587804    455 -113.50532 -163.74315   38.55317    0.95350
_Sky_3294176940    456 -104.23637 -163.90135   38.55408    0.98158
_Star_2500613252032648192    457 -114.34791   69.78081   37.83491    0.94440
_Star_2500609846123593856    458 -124.33338   64.47061   37.85164    0.91383
_Cos_41760572609420893    459 -113.87549   60.18164   37.86453    0.94575
_Cos_41760435170464902    460 -127.71640   55.94440   37.87807    0.90342
_Sky_3294206312    461 -118.30333   51.80452   37.89057    0.93213
_Cos_41760435170465242    462 -125.77019   45.61518   37.90994    0.90927
_Cos_41760435170465471    464 -123.55415   38.00094   37.93345    0.91601
_Cos_41760435170464470    522 -129.50824   41.76753   37.92195    0.89785
_Sky_3294201416    465 -117.73371   35.87976   37.93988    0.93381
_Cos_41760435170465543    466 -122.85271   33.04511   37.94878    0.91814
_Cos_41760435170446842    467 -119.93169   26.59233   37.96873    0.92709
_Sky_3294162388    468 -125.12163   23.81045   37.97746    0.91122
_Cos_41760435170446793    469 -120.33103   21.26191   37.98527    0.92588
_Cos_41760435170465604    470 -122.58494   13.24407   38.01019    0.91903
_Sky_3294194672    471 -118.00818   11.58034   38.01528    0.93305
_Cos_41760435170464787    472 -128.74349    9.55298   38.02173    0.90024
_Sky_3294194412    473 -118.33144    3.50959   38.04035    0.93213
_Cos_41760297731511160    474 -122.39034   -1.56801   38.05616    0.91976
_Cos_41760297731511332    475 -121.31618   -4.31314   38.06467    0.92308
_Cos_41760297731492632    476 -128.79229   -6.93009   38.07286    0.90027
_Cos_41760297731492971    478 -125.94927  -12.38907   38.08977    0.90903
_Sky_3294158504    487 -118.18972  -52.44035   38.21388    0.93369
_Star_2500601466642511744    489 -119.31753  -57.46227   38.22940    0.93039
_Sky_3294179910    490 -124.89873  -64.18772   38.25010    0.91358
_Cos_41760160292560695    492 -123.46947  -75.39410   38.28465    0.91835
_Sky_3294203496    495 -118.47367  -83.97912   38.31115    0.93394
_Cos_41760160292560517    500 -125.29947 -105.73775   38.37762    0.91417
_Cos_41760160292541033    501 -120.79385 -108.80829   38.38712    0.92802
_Sky_3294170310    502 -125.12911 -111.85656   38.39628    0.91501
_Cos_41760160292561976    503 -115.08688 -116.28987   38.41009    0.94578
_Star_2502054089005768448    506 -125.98857 -125.91354   38.43893    0.91322
_Sky_3294164896    507 -118.29717 -132.18636   38.45822    0.93691
_Star_2502055639489553664    509 -116.67604 -138.19531   38.47643    0.94220
_Cos_41760022853586631    510 -122.76516 -144.86990   38.49626    0.92419
_Cos_41760022853604621    511 -116.40160 -151.11207   38.51529    0.94386
_Cos_41760022853603540    512 -126.94601 -154.50942   38.52493    0.91225
_Sky_3294175536    513 -117.99259 -156.53647   38.53145    0.93942
_Cos_41760572609418468    514 -131.84282   76.85938   37.81379    0.89116
_Cos_41760572609417873    515 -136.46963   74.51620   37.82118    0.87707
